账套,订单号,订单子项号,客户代码（需方）,客户名称,最终用户,最终用户名称,部门代码,最早交货月,订单交货月,保产合同/非保产合同,渠道委托控货标记,制造单元,股份合同性质,品种代码,订单是否变更过(价格变更),订单是否变更过(重量变更),订单是否变更过 (交货信息变更(订单是否变更物流模板)),发布的期货价格政策,营销员代码,营销员姓名,协议价格类型,渠道强制生效&延付罚息白名单维护（Q01-延付罚息白名单，Q03-强制生效管控名单）,合同是否厂商银（F-融资）,交货方式,运输方式代码,运输方式名称,备货转销售,客商信息中的经销商（客户分级）,是否为协议用户（需方）需找客商,订单是否免息,收条是否有免息政策,收条上做买方付息，做报批件，做过折现的,订货量,订单价格(不含税）,订单价格(含税）,订单价格(结算）,总重量,总金额(含税),本客户的平均回款天数:本客户的所有订单sum（订单首次配足款时间-合同强制生效时间）/订单数,强制生效时间,本单该客户的平均晚回款比例：(本单客户的本次配足款时间-合同强制生效时间)/本客户的平均回款天数,本品种的平均回款天数:本品种的所有订单sum（订单首次配足款时间-合同强制生效时间）/订单数,本单该品种的平均晚回款比例：(本单品种的本次配足款时间-合同强制生效时间)/本品种的平均回款天数,总件数（按件计）,本客户历史订货总量,本客户历史订单总数（合约数）,订单首次配足款时间,本品种历史订单总数（合约数）,强制生效-首付款差值综合（客户）,强制生效-首付款差值综合（品种）
QB000000,QB24A01983,QB24A019830024,003447,柳州五菱汽车工业有限公司,003447,柳州五菱汽车工业有限公司,QB202000,202410,20240930155525729,N,,Z,QZD,LC,Y,N,N,,784034,吕玉佩,,Q01,,10,11,,,B,,,,,40,3390,3830.7,3390,932,3068415,19.55555556,,0,21.09803922,0,0,5833,9,20241016092735300,51,176,1076
QB000000,QB24A02033,QB24A020330001,206000,湖北交投物流集团有限公司,113717,中建钢构广东有限公司,QB202500,202410,20240926100041619,Y,A,Z,QZA,J0,N,N,N,,785272,汪昭,S,,,20,21,,,0,,,,,1.846,3255.911504,3679.18,3255.911504,374.097,1194154.23,#DIV/0!,,#DIV/0!,23.375,0,1,1231.48,,20241012133051100,8,,187
QB000000,QB24A02033,QB24A020330002,206000,湖北交投物流集团有限公司,113717,中建钢构广东有限公司,QB202500,202410,20240926100043455,Y,A,Z,QZA,J0,N,N,N,,785272,汪昭,S,,,20,21,,,0,,,,,59.688,3152.920354,3562.8,3152.920354,374.097,1194154.23,#DIV/0!,,#DIV/0!,23.375,0,18,1231.48,,20241012133051100,8,,187
QB000000,QB24A02033,QB24A020330003,206000,湖北交投物流集团有限公司,113717,中建钢构广东有限公司,QB202500,202410,20240926100044724,Y,A,Z,QZA,J0,N,N,N,,785272,汪昭,S,,,20,21,,,0,,,,,2.374,3255.911504,3679.18,3255.911504,374.097,1194154.23,#DIV/0!,,#DIV/0!,23.375,0,1,1231.48,,20241012133051100,8,,187
QB000000,QB24A02033,QB24A020330004,206000,湖北交投物流集团有限公司,113717,中建钢构广东有限公司,QB202500,202410,20240926100045964,Y,A,Z,QZA,J0,N,N,N,,785272,汪昭,S,,,20,21,,,0,,,,,185.65,3203.964602,3620.48,3203.964602,374.097,1194154.23,#DIV/0!,,#DIV/0!,23.375,0,50,1231.48,,20241012133051100,8,,187
QB000000,QB24A02033,QB24A020330005,206000,湖北交投物流集团有限公司,113717,中建钢构广东有限公司,QB202500,202410,20240926100047155,Y,A,Z,QZA,J0,N,N,N,,785272,汪昭,S,,,20,21,,,0,,,,,2.767,3306.955752,3736.86,3306.955752,374.097,1194154.23,#DIV/0!,,#DIV/0!,23.375,0,1,1231.48,,20241012133051100,8,,187
QB000000,QB24A02033,QB24A020330006,206000,湖北交投物流集团有限公司,113717,中建钢构广东有限公司,QB202500,202410,20240926100048366,Y,A,Z,QZA,J0,N,N,N,,785272,汪昭,S,,,20,21,,,0,,,,,3.709,3255.911504,3679.18,3255.911504,374.097,1194154.23,#DIV/0!,,#DIV/0!,23.375,0,1,1231.48,,20241012133051100,8,,187
QB000000,QB24A02033,QB24A020330007,206000,湖北交投物流集团有限公司,113717,中建钢构广东有限公司,QB202500,202410,20240926100049521,Y,A,Z,QZA,J0,N,N,N,,785272,汪昭,S,,,20,21,,,0,,,,,52.536,3152.920354,3562.8,3152.920354,374.097,1194154.23,#DIV/0!,,#DIV/0!,23.375,0,6,1231.48,,20241012133051100,8,,187
QB000000,QB24A02033,QB24A020330008,206000,湖北交投物流集团有限公司,113717,中建钢构广东有限公司,QB202500,202410,20240926100050715,Y,A,Z,QZA,J0,N,N,N,,785272,汪昭,S,,,20,21,,,0,,,,,56.312,3203.964602,3620.48,3203.964602,374.097,1194154.23,#DIV/0!,,#DIV/0!,23.375,0,8,1231.48,,20241012133051100,8,,187
QB000000,QB24A02033,QB24A020330009,206000,湖北交投物流集团有限公司,113717,中建钢构广东有限公司,QB202500,202410,20240926100051876,Y,A,Z,QZA,J0,N,N,N,,785272,汪昭,S,,,20,21,,,0,,,,,3.563,3203.964602,3620.48,3203.964602,374.097,1194154.23,#DIV/0!,,#DIV/0!,23.375,0,1,1231.48,,20241012133051100,8,,187
QB000000,QB24A02033,QB24A020330010,206000,湖北交投物流集团有限公司,113717,中建钢构广东有限公司,QB202500,202410,20240926100053116,Y,A,Z,QZA,J0,N,N,N,,785272,汪昭,S,,,20,21,,,0,,,,,5.652,3308.743363,3738.88,3308.743363,374.097,1194154.23,#DIV/0!,,#DIV/0!,23.375,0,1,1231.48,,20241012133051100,8,,187
QB000000,QB24A02073,QB24A020730001,406589,广东中鹏电气有限公司,406589,广东中鹏电气有限公司,QB202300,202410,20240926112524689,N,A,C,QZA,Q0,N,N,N,,784667,周峰,,,,20,21,,,0,,,,,33,10388,11738.44,10388,66,665808,18,20240927205905,1,18,1,0,66,1,20241015085924400,1,18,18
QB000000,QB24A02073,QB24A020730002,406589,广东中鹏电气有限公司,406589,广东中鹏电气有限公司,QB202300,202410,20240926112525887,N,A,C,QZA,Q0,N,N,N,,784667,周峰,,,,20,21,,,0,,,,,33,9788,11060.44,9788,66,665808,18,20240927205905,1,18,1,0,66,1,20241015085924400,1,18,18
QB000000,QB24A02092,QB24A020920001,042709,上海锦山国际贸易有限公司,042709,上海锦山国际贸易有限公司,QB202300,202410,20240926140442882,Y,,B,QZA,S0,Y,N,N,,784595,田冬东,,,,20,23,,,0,,,,Y,100,7548,8529.24,7548,100,754800,16,20240926184613,1,16.89473684,0.947040498,0,118,1,20241012093638200,19,16,321
QB000000,QB24A02097,QB24A020970001,476643,广东省桓力机电有限公司,476643,广东省桓力机电有限公司,QB202300,202410,20240926141851627,Y,,Z,QZA,S0,N,N,N,,784665,吴斯伟,,,F,20,23,,,A,,,,,60,4065,4593.45,4065,60,243900,16.94444444,20240926184613,1.121311475,16.89473684,1.124610592,0,3506,18,20241015180017900,19,305,321
QB000000,QB24A02102,QB24A021020001,476643,广东省桓力机电有限公司,476643,广东省桓力机电有限公司,QB202300,202410,20240926142142246,Y,,Z,QZA,S0,N,N,N,,784665,吴斯伟,,,F,20,23,,,A,,,,,40,4037,4561.81,4037,80,326160,16.94444444,20240926184612,1.121311475,16.89473684,1.124610592,0,3506,18,20241015180017100,19,305,321
QB000000,QB24A02102,QB24A021020002,476643,广东省桓力机电有限公司,476643,广东省桓力机电有限公司,QB202300,202410,20240926142143440,Y,,Z,QZA,S0,N,N,N,,784665,吴斯伟,,,F,20,23,,,A,,,,,40,4117,4652.21,4117,80,326160,16.94444444,20240926184612,1.121311475,16.89473684,1.124610592,0,3506,18,20241015180017100,19,305,321
QB000000,QB24A02128,QB24A021280001,119650,佛山市粤星金属科技有限公司,008408,佛山市顺德区乐从粤星钢材有限公司,QB202100,202410,20240926152529724,N,,Z,QZA,X0,Y,N,N,,784544,杨腾,,,,20,23,,,0,,,,,38,3228.85,3648.6005,3228.85,88,282638.8,14.7,20240927205903,0.74829932,14.68181818,0.749226006,0,2257,10,20241008133432600,22,147,323
QB000000,QB24A02128,QB24A021280002,119650,佛山市粤星金属科技有限公司,008408,佛山市顺德区乐从粤星钢材有限公司,QB202100,202410,20240926152530924,N,,Z,QZA,X0,Y,N,N,,784544,杨腾,,,,20,23,,,0,,,,,50,3198.85,3614.7005,3198.85,88,282638.8,14.7,20240927205903,0.74829932,14.68181818,0.749226006,0,2257,10,20241008133432600,22,147,323
QB000000,QB24A02130,QB24A021300001,119650,佛山市粤星金属科技有限公司,008408,佛山市顺德区乐从粤星钢材有限公司,QB202100,202410,20240926153128561,N,,Z,QZA,X0,Y,N,N,,784544,杨腾,,,,20,23,,,0,,,,,24,3418.85,3863.3005,3418.85,74,253994.9,14.7,20240927205903,0.74829932,14.68181818,0.749226006,0,2257,10,20241008133414200,22,147,323
QB000000,QB24A02130,QB24A021300002,119650,佛山市粤星金属科技有限公司,008408,佛山市顺德区乐从粤星钢材有限公司,QB202100,202410,20240926153129752,N,,Z,QZA,X0,Y,N,N,,784544,杨腾,,,,20,23,,,0,,,,,50,3438.85,3885.9005,3438.85,74,253994.9,14.7,20240927205903,0.74829932,14.68181818,0.749226006,0,2257,10,20241008133414200,22,147,323
QB000000,QB24A02131,QB24A021310001,119650,佛山市粤星金属科技有限公司,008408,佛山市顺德区乐从粤星钢材有限公司,QB202100,202410,20240926153420682,N,,Z,QZA,X0,Y,N,N,,784544,杨腾,,,,20,23,,,0,,,,,200,3468.85,3919.8005,3468.85,200,693770,14.7,20240927205903,0.74829932,14.68181818,0.749226006,0,2257,10,20241008133355600,22,147,323
QB000000,QB24A02172,QB24A021720001,042274,广汽商贸有限公司,197844,广汽埃安新能源汽车股份有限公司,QB202000,202410,20240927081719232,N,,J,QZA,MC,N,N,N,,786182,代欣瑶,,Q01,,20,23,,,0,,,,,50,7950,8983.5,7950,632,5007640,26.95918367,20240927174111,0.667676003,24.46268657,0.735814521,0,13285,49,20241015172818300,67,1321,1639
QB000000,QB24A02172,QB24A021720002,042274,广汽商贸有限公司,197844,广汽埃安新能源汽车股份有限公司,QB202000,202410,20240927081720592,N,,J,QZA,MC,N,N,N,,786182,代欣瑶,,Q01,,20,23,,,0,,,,,22,7920,8949.6,7920,632,5007640,26.95918367,20240927174111,0.667676003,24.46268657,0.735814521,0,13285,49,20241015172818300,67,1321,1639
QB000000,QB24A02172,QB24A021720003,042274,广汽商贸有限公司,197844,广汽埃安新能源汽车股份有限公司,QB202000,202410,20240927081721792,N,,J,QZA,MC,N,N,N,,786182,代欣瑶,,Q01,,20,23,,,0,,,,,165,7900,8927,7900,632,5007640,26.95918367,20240927174111,0.667676003,24.46268657,0.735814521,0,13285,49,20241015172818300,67,1321,1639
QB000000,QB24A02172,QB24A021720004,042274,广汽商贸有限公司,197844,广汽埃安新能源汽车股份有限公司,QB202000,202410,20240927081723085,N,,J,QZA,MC,N,N,N,,786182,代欣瑶,,Q01,,20,23,,,0,,,,,130,7900,8927,7900,632,5007640,26.95918367,20240927174111,0.667676003,24.46268657,0.735814521,0,13285,49,20241015172818300,67,1321,1639
QB000000,QB24A02172,QB24A021720005,042274,广汽商贸有限公司,197844,广汽埃安新能源汽车股份有限公司,QB202000,202410,20240927081724300,N,,J,QZA,MC,N,N,N,,786182,代欣瑶,,Q01,,20,23,,,0,,,,,95,7900,8927,7900,632,5007640,26.95918367,20240927174111,0.667676003,24.46268657,0.735814521,0,13285,49,20241015172818300,67,1321,1639
QB000000,QB24A02172,QB24A021720006,042274,广汽商贸有限公司,197844,广汽埃安新能源汽车股份有限公司,QB202000,202410,20240927081725528,N,,J,QZA,MC,N,N,N,,786182,代欣瑶,,Q01,,20,23,,,0,,,,,170,8070,9119.1,8070,632,5007640,26.95918367,20240927174111,0.667676003,24.46268657,0.735814521,0,13285,49,20241015172818300,67,1321,1639
QB000000,QB24A02173,QB24A021730001,042274,广汽商贸有限公司,197844,广汽埃安新能源汽车股份有限公司,QB202000,202410,20240927081729783,N,,J,QZA,MC,N,N,N,,786182,代欣瑶,,Q01,,20,23,,,0,,,,,140,7900,8927,7900,140,1106000,26.95918367,20240927174111,0.630582892,24.46268657,0.694935937,0,13285,49,20241014161309200,67,1321,1639
QB000000,QB24A02182,QB24A021820001,001844,靖江市远东金属材料有限公司,035698,多维联合集团股份有限公司,QB202300,202410,20240927091057674,N,,Z,QZA,O0,Y,N,N,,784627,陈伟,,Q05,F,20,21,,,0,,,,,56,5561,6283.93,5561,206,1145566,13.4,20240927205906,1.044776119,10.68,1.310861423,0,975,5,20241011110016300,25,67,267
QB000000,QB24A02182,QB24A021820002,001844,靖江市远东金属材料有限公司,035698,多维联合集团股份有限公司,QB202300,202410,20240927091058990,N,,Z,QZA,O0,Y,N,N,,784627,陈伟,,Q05,F,20,21,,,0,,,,,150,5561,6283.93,5561,206,1145566,13.4,20240927205906,1.044776119,10.68,1.310861423,0,975,5,20241011110016300,25,67,267
QB000000,QB24A02185,QB24A021850001,119650,佛山市粤星金属科技有限公司,008408,佛山市顺德区乐从粤星钢材有限公司,QB202100,202410,20240927091554682,N,,Z,QZA,X0,Y,N,N,,784544,杨腾,,,,20,23,,,0,,,,,25,3348.85,3784.2005,3348.85,200,702520,14.7,20240927205903,0.74829932,14.68181818,0.749226006,0,2257,10,20241008133341400,22,147,323
QB000000,QB24A02185,QB24A021850002,119650,佛山市粤星金属科技有限公司,008408,佛山市顺德区乐从粤星钢材有限公司,QB202100,202410,20240927091555891,N,,Z,QZA,X0,Y,N,N,,784544,杨腾,,,,20,23,,,0,,,,,25,3238.85,3659.9005,3238.85,200,702520,14.7,20240927205903,0.74829932,14.68181818,0.749226006,0,2257,10,20241008133341400,22,147,323
QB000000,QB24A02185,QB24A021850003,119650,佛山市粤星金属科技有限公司,008408,佛山市顺德区乐从粤星钢材有限公司,QB202100,202410,20240927091557086,N,,Z,QZA,X0,Y,N,N,,784544,杨腾,,,,20,23,,,0,,,,,50,3578.85,4044.1005,3578.85,200,702520,14.7,20240927205903,0.74829932,14.68181818,0.749226006,0,2257,10,20241008133341400,22,147,323
QB000000,QB24A02185,QB24A021850004,119650,佛山市粤星金属科技有限公司,008408,佛山市顺德区乐从粤星钢材有限公司,QB202100,202410,20240927091558381,N,,Z,QZA,X0,Y,N,N,,784544,杨腾,,,,20,23,,,0,,,,,100,3588.85,4055.4005,3588.85,200,702520,14.7,20240927205903,0.74829932,14.68181818,0.749226006,0,2257,10,20241008133341400,22,147,323
QB000000,QB24A02186,QB24A021860001,119650,佛山市粤星金属科技有限公司,008408,佛山市顺德区乐从粤星钢材有限公司,QB202100,202410,20240927092550728,N,,Z,QZA,X0,Y,N,N,,784544,杨腾,,,,20,23,,,0,,,,,100,3338.85,3772.9005,3338.85,100,333885,14.7,20240927205903,0.74829932,14.68181818,0.749226006,0,2257,10,20241008133322200,22,147,323
QB000000,QB24A02188,QB24A021880001,096986,日铁物产(中国)有限公司,096986,日铁物产(中国)有限公司,QB202100,202410,20240927093710772,Y,A,Z,QSA,M1,N,N,N,,784588,黄达智,,,,20,23,,,0,,,,,100,5435,6141.55,5435,100,543500,12,20240927205905,1,11,1.090909091,0,100,1,20241009082754700,2,12,22
QB000000,QB24A02196,QB24A021960001,A05709,上海宝瞬金属材料有限公司,A05709,上海宝瞬金属材料有限公司,QB202300,202410,20240927100026128,N,,C,QZA,O0,Y,N,N,,784627,陈伟,,Q01,F,20,23,,,0,,,,,50,5589,6315.57,5589,650,3446850,15.16666667,20240927205906,1.120879121,10.68,1.5917603,0,1402,6,20241014160009200,25,91,267
QB000000,QB24A02196,QB24A021960002,A05709,上海宝瞬金属材料有限公司,A05709,上海宝瞬金属材料有限公司,QB202300,202410,20240927100027368,N,,C,QZA,O0,Y,N,N,,784627,陈伟,,Q01,F,20,23,,,0,,,,,150,5289,5976.57,5289,650,3446850,15.16666667,20240927205906,1.120879121,10.68,1.5917603,0,1402,6,20241014160009200,25,91,267
QB000000,QB24A02196,QB24A021960003,A05709,上海宝瞬金属材料有限公司,A05709,上海宝瞬金属材料有限公司,QB202300,202410,20240927100028550,N,,C,QZA,O0,Y,N,N,,784627,陈伟,,Q01,F,20,23,,,0,,,,,100,5189,5863.57,5189,650,3446850,15.16666667,20240927205906,1.120879121,10.68,1.5917603,0,1402,6,20241014160009200,25,91,267
QB000000,QB24A02196,QB24A021960004,A05709,上海宝瞬金属材料有限公司,A05709,上海宝瞬金属材料有限公司,QB202300,202410,20240927100029773,N,,C,QZA,O0,Y,N,N,,784627,陈伟,,Q01,F,20,23,,,0,,,,,50,5569,6292.97,5569,650,3446850,15.16666667,20240927205906,1.120879121,10.68,1.5917603,0,1402,6,20241014160009200,25,91,267
QB000000,QB24A02196,QB24A021960005,A05709,上海宝瞬金属材料有限公司,A05709,上海宝瞬金属材料有限公司,QB202300,202410,20240927100031278,N,,C,QZA,O0,Y,N,N,,784627,陈伟,,Q01,F,20,23,,,0,,,,,200,5289,5976.57,5289,650,3446850,15.16666667,20240927205906,1.120879121,10.68,1.5917603,0,1402,6,20241014160009200,25,91,267
QB000000,QB24A02196,QB24A021960006,A05709,上海宝瞬金属材料有限公司,A05709,上海宝瞬金属材料有限公司,QB202300,202410,20240927100032510,N,,C,QZA,O0,Y,N,N,,784627,陈伟,,Q01,F,20,23,,,0,,,,,100,5189,5863.57,5189,650,3446850,15.16666667,20240927205906,1.120879121,10.68,1.5917603,0,1402,6,20241014160009200,25,91,267
QB000000,QB24A02224,QB24A022240001,119650,佛山市粤星金属科技有限公司,008408,佛山市顺德区乐从粤星钢材有限公司,QB202100,202410,20240927110403066,N,,Z,QZA,X0,Y,N,N,,784544,杨腾,,,,20,23,,,0,,,,,50,3348.85,3784.2005,3348.85,50,167442.5,14.7,20240927205903,0.74829932,14.68181818,0.749226006,0,2257,10,20241008133307100,22,147,323
QB000000,QB24A02260,QB24A022600001,A05709,上海宝瞬金属材料有限公司,A05709,上海宝瞬金属材料有限公司,QB202300,202410,20240927140228438,N,,B,QZA,O0,Y,Y,N,,784627,陈伟,,Q01,F,10,11,,,0,,,,,50,5917,6686.21,5917,150,835550,15.16666667,20240927205906,1.120879121,10.68,1.5917603,0,1402,6,20241014160013000,25,91,267
QB000000,QB24A02260,QB24A022600002,A05709,上海宝瞬金属材料有限公司,A05709,上海宝瞬金属材料有限公司,QB202300,202410,20240927140229590,N,,B,QZA,O0,Y,Y,N,,784627,陈伟,,Q01,F,10,11,,,0,,,,,0,5647,6381.11,5647,150,835550,15.16666667,20240927205906,1.120879121,10.68,1.5917603,0,1402,6,20241014160013000,25,91,267
QB000000,QB24A02260,QB24A022600003,A05709,上海宝瞬金属材料有限公司,A05709,上海宝瞬金属材料有限公司,QB202300,202410,20240927140230786,N,,B,QZA,O0,Y,Y,N,,784627,陈伟,,Q01,F,10,11,,,0,,,,,0,5647,6381.11,5647,150,835550,15.16666667,20240927205906,1.120879121,10.68,1.5917603,0,1402,6,20241014160013000,25,91,267
QB000000,QB24A02260,QB24A022600004,A05709,上海宝瞬金属材料有限公司,A05709,上海宝瞬金属材料有限公司,QB202300,202410,20240927140231988,N,,B,QZA,O0,Y,Y,N,,784627,陈伟,,Q01,F,10,11,,,0,,,,,100,5397,6098.61,5397,150,835550,15.16666667,20240927205906,1.120879121,10.68,1.5917603,0,1402,6,20241014160013000,25,91,267
QB000000,QB24A02272,QB24A022720001,043740,上海舜烨贸易有限公司,043740,上海舜烨贸易有限公司,QB202300,202410,20240927142929864,N,,Z,QZA,O0,Y,N,Y,,784627,陈伟,,Q05,F,20,21,汽车运输,,0,,,,,71,6988,7896.44,6988,71,496148,14,20240930162338,1,10.68,1.310861423,0,71,1,20241014180014400,25,14,267
QB000000,QB24A02274,QB24A022740001,A05709,上海宝瞬金属材料有限公司,A05709,上海宝瞬金属材料有限公司,QB202300,202410,20240927143235558,N,,B,QZA,O0,Y,N,N,,784627,陈伟,,Q01,F,10,11,,,0,,,,,50,6117,6912.21,6117,370,2139290,15.16666667,20240927205905,1.120879121,10.68,1.5917603,0,1402,6,20241014160012300,25,91,267
QB000000,QB24A02274,QB24A022740002,A05709,上海宝瞬金属材料有限公司,A05709,上海宝瞬金属材料有限公司,QB202300,202410,20240927143236803,N,,B,QZA,O0,Y,N,N,,784627,陈伟,,Q01,F,10,11,,,0,,,,,50,6097,6889.61,6097,370,2139290,15.16666667,20240927205905,1.120879121,10.68,1.5917603,0,1402,6,20241014160012300,25,91,267
QB000000,QB24A02274,QB24A022740003,A05709,上海宝瞬金属材料有限公司,A05709,上海宝瞬金属材料有限公司,QB202300,202410,20240927143237995,N,,B,QZA,O0,Y,N,N,,784627,陈伟,,Q01,F,10,11,,,0,,,,,50,5917,6686.21,5917,370,2139290,15.16666667,20240927205905,1.120879121,10.68,1.5917603,0,1402,6,20241014160012300,25,91,267
QB000000,QB24A02274,QB24A022740004,A05709,上海宝瞬金属材料有限公司,A05709,上海宝瞬金属材料有限公司,QB202300,202410,20240927143239217,N,,B,QZA,O0,Y,N,N,,784627,陈伟,,Q01,F,10,11,,,0,,,,,50,5897,6663.61,5897,370,2139290,15.16666667,20240927205905,1.120879121,10.68,1.5917603,0,1402,6,20241014160012300,25,91,267
QB000000,QB24A02274,QB24A022740005,A05709,上海宝瞬金属材料有限公司,A05709,上海宝瞬金属材料有限公司,QB202300,202410,20240927143240559,N,,B,QZA,O0,Y,N,N,,784627,陈伟,,Q01,F,10,11,,,0,,,,,70,5517,6234.21,5517,370,2139290,15.16666667,20240927205905,1.120879121,10.68,1.5917603,0,1402,6,20241014160012300,25,91,267
QB000000,QB24A02274,QB24A022740006,A05709,上海宝瞬金属材料有限公司,A05709,上海宝瞬金属材料有限公司,QB202300,202410,20240927143241746,N,,B,QZA,O0,Y,N,N,,784627,陈伟,,Q01,F,10,11,,,0,,,,,50,5417,6121.21,5417,370,2139290,15.16666667,20240927205905,1.120879121,10.68,1.5917603,0,1402,6,20241014160012300,25,91,267
QB000000,QB24A02274,QB24A022740007,A05709,上海宝瞬金属材料有限公司,A05709,上海宝瞬金属材料有限公司,QB202300,202410,20240927143243090,N,,B,QZA,O0,Y,N,N,,784627,陈伟,,Q01,F,10,11,,,0,,,,,50,5617,6347.21,5617,370,2139290,15.16666667,20240927205905,1.120879121,10.68,1.5917603,0,1402,6,20241014160012300,25,91,267
QB000000,QB24A02275,QB24A022750001,A05709,上海宝瞬金属材料有限公司,A05709,上海宝瞬金属材料有限公司,QB202300,202410,20240927143412219,N,,B,QZA,O0,Y,N,N,,784627,陈伟,,Q01,F,10,11,,,0,,,,,65,6697,7567.61,6697,120,803640,15.16666667,20240927205905,1.120879121,10.68,1.5917603,0,1402,6,20241014160011400,25,91,267
QB000000,QB24A02275,QB24A022750002,A05709,上海宝瞬金属材料有限公司,A05709,上海宝瞬金属材料有限公司,QB202300,202410,20240927143413525,N,,B,QZA,O0,Y,N,N,,784627,陈伟,,Q01,F,10,11,,,0,,,,,55,6697,7567.61,6697,120,803640,15.16666667,20240927205905,1.120879121,10.68,1.5917603,0,1402,6,20241014160011400,25,91,267
QB000000,QB24A02276,QB24A022760001,476643,广东省桓力机电有限公司,476643,广东省桓力机电有限公司,QB202300,202410,20240929093727612,Y,,B,QZA,S0,Y,N,N,,784665,吴斯伟,,,F,20,23,,,A,,,,,150,4426,5001.38,4426,210,971880,16.94444444,20240929134331,0.590163934,16.89473684,0.591900312,0,3506,18,20241009150009200,19,305,321
QB000000,QB24A02276,QB24A022760002,476643,广东省桓力机电有限公司,476643,广东省桓力机电有限公司,QB202300,202410,20240929093728843,Y,,B,QZA,S0,Y,N,N,,784665,吴斯伟,,,F,20,23,,,A,,,,,60,5133,5800.29,5133,210,971880,16.94444444,20240929134331,0.590163934,16.89473684,0.591900312,0,3506,18,20241009150009200,19,305,321
QB000000,QB24A02277,QB24A022770001,476643,广东省桓力机电有限公司,476643,广东省桓力机电有限公司,QB202300,202410,20240929093849331,Y,,B,QZA,S0,Y,N,N,,784665,吴斯伟,,,F,20,23,,,A,,,,,100,4426,5001.38,4426,100,442600,16.94444444,20240929163338,0.590163934,16.89473684,0.591900312,0,3506,18,20241009150015200,19,305,321
QB000000,QB24A02342,QB24A023420001,476643,广东省桓力机电有限公司,476643,广东省桓力机电有限公司,QB202300,202410,20240927163629162,Y,,C,QZA,S0,Y,N,N,,784665,吴斯伟,,,,20,23,,,A,,,,,50,4761,5379.93,4761,158,748998,16.94444444,20240927205901,0.649180328,16.89473684,0.651090343,0,3506,18,20241008111828900,19,305,321
QB000000,QB24A02342,QB24A023420002,476643,广东省桓力机电有限公司,476643,广东省桓力机电有限公司,QB202300,202410,20240927163630440,Y,,C,QZA,S0,Y,N,N,,784665,吴斯伟,,,,20,23,,,A,,,,,54,4731,5346.03,4731,158,748998,16.94444444,20240927205901,0.649180328,16.89473684,0.651090343,0,3506,18,20241008111828900,19,305,321
QB000000,QB24A02342,QB24A023420003,476643,广东省桓力机电有限公司,476643,广东省桓力机电有限公司,QB202300,202410,20240927163631637,Y,,C,QZA,S0,Y,N,N,,784665,吴斯伟,,,,20,23,,,A,,,,,54,4731,5346.03,4731,158,748998,16.94444444,20240927205901,0.649180328,16.89473684,0.651090343,0,3506,18,20241008111828900,19,305,321
QB000000,QB24A02349,QB24A023490001,476643,广东省桓力机电有限公司,476643,广东省桓力机电有限公司,QB202300,202410,20240927164931667,Y,,Z,QZA,S0,Y,N,N,,784665,吴斯伟,,,,20,23,,,A,,,,,100,4150,4689.5,4150,362,1543620,16.94444444,20240927205902,0.649180328,16.89473684,0.651090343,0,3506,18,20241008111828400,19,305,321
QB000000,QB24A02349,QB24A023490002,476643,广东省桓力机电有限公司,476643,广东省桓力机电有限公司,QB202300,202410,20240927164932844,Y,,Z,QZA,S0,Y,N,N,,784665,吴斯伟,,,,20,23,,,A,,,,,26,4150,4689.5,4150,362,1543620,16.94444444,20240927205902,0.649180328,16.89473684,0.651090343,0,3506,18,20241008111828400,19,305,321
QB000000,QB24A02349,QB24A023490003,476643,广东省桓力机电有限公司,476643,广东省桓力机电有限公司,QB202300,202410,20240927164934121,Y,,Z,QZA,S0,Y,N,N,,784665,吴斯伟,,,,20,23,,,A,,,,,24,4180,4723.4,4180,362,1543620,16.94444444,20240927205902,0.649180328,16.89473684,0.651090343,0,3506,18,20241008111828400,19,305,321
QB000000,QB24A02349,QB24A023490004,476643,广东省桓力机电有限公司,476643,广东省桓力机电有限公司,QB202300,202410,20240927164935336,Y,,Z,QZA,S0,Y,N,N,,784665,吴斯伟,,,,20,23,,,A,,,,,60,4180,4723.4,4180,362,1543620,16.94444444,20240927205902,0.649180328,16.89473684,0.651090343,0,3506,18,20241008111828400,19,305,321
QB000000,QB24A02349,QB24A023490005,476643,广东省桓力机电有限公司,476643,广东省桓力机电有限公司,QB202300,202410,20240927164936543,Y,,Z,QZA,S0,Y,N,N,,784665,吴斯伟,,,,20,23,,,A,,,,,26,4440,5017.2,4440,362,1543620,16.94444444,20240927205902,0.649180328,16.89473684,0.651090343,0,3506,18,20241008111828400,19,305,321
QB000000,QB24A02349,QB24A023490006,476643,广东省桓力机电有限公司,476643,广东省桓力机电有限公司,QB202300,202410,20240927164937694,Y,,Z,QZA,S0,Y,N,N,,784665,吴斯伟,,,,20,23,,,A,,,,,26,4440,5017.2,4440,362,1543620,16.94444444,20240927205902,0.649180328,16.89473684,0.651090343,0,3506,18,20241008111828400,19,305,321
QB000000,QB24A02349,QB24A023490007,476643,广东省桓力机电有限公司,476643,广东省桓力机电有限公司,QB202300,202410,20240927164938880,Y,,Z,QZA,S0,Y,N,N,,784665,吴斯伟,,,,20,23,,,A,,,,,40,4440,5017.2,4440,362,1543620,16.94444444,20240927205902,0.649180328,16.89473684,0.651090343,0,3506,18,20241008111828400,19,305,321
